File_name,Common name,Confidence,Buzz,Call,Cluster
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Buff-barred Warbler,0.2679,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_042_045.wav,Hume's Warbler,0.9934,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_045_048.wav,Hume's Warbler,0.7856,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_048_051.wav,Hume's Warbler,0.997,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_051_054.wav,Hume's Warbler,0.9019,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_054_057.wav,Hume's Warbler,0.9978,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_057_060.wav,Hume's Warbler,0.7424,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_060_063.wav,Hume's Warbler,0.9862,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_063_066.wav,Hume's Warbler,0.9998,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_063_066.wav,Buff-barred Warbler,0.1382,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_066_069.wav,Hume's Warbler,0.9824,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_066_069.wav,Chinese Leaf Warbler,0.1941,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_069_072.wav,Hume's Warbler,0.9973,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_072_075.wav,Hume's Warbler,0.9973,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_072_075.wav,Buff-barred Warbler,0.8475,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_075_078.wav,Hume's Warbler,0.8765,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_078_081.wav,Hume's Warbler,0.9727,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_081_084.wav,Hume's Warbler,0.9994,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_084_087.wav,Hume's Warbler,0.7629,,,0
XC414467 - Hume's Leaf Warbler - Phylloscopus humei humei_087_090.wav,Hume's Warbler,0.4514,,,-1
XC43635 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9976,,,0
XC43635 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.8887,,,-1
XC43636 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.8744,,,-1
XC43637 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.2671,,,0
XC43637 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Scarlet-throated Tanager,0.2144,,,0
XC43637 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.1357,,,0
XC43637 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.2094,,,0
XC43637 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Masked Gnatcatcher,0.1157,,,0
XC43637 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.7798,,,0
XC43637 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,White-winged Grosbeak,0.4504,,,0
XC43637 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Western Bluebird,0.1982,,,-1
XC43637 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,White-breasted Nuthatch,0.1731,,,-1
XC43637 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,California Thrasher,0.1184,,,-1
XC43637 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.4234,,,0
XC43637 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.2875,,,0
XC43637 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Patagonian Sierra Finch,0.1276,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.8465,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Chinese Thrush,0.4565,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Eurasian Blackbird,0.2395,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Crested Myna,0.2189,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Eurasian Golden Oriole,0.7526,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Rose-ringed Parakeet,0.2015,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Common Myna,0.1411,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Redwing,0.1199,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Iberian Magpie,0.1782,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.8977,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.1128,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Mauritius White-eye,0.1122,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.947,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Greenish Warbler,0.1172,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Common Myna,0.1565,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.1807,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Hume's Warbler,0.2006,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,Common Myna,0.3327,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,Jungle Myna,0.2407,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Eurasian Blackbird,0.2368,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Spotless Starling,0.102,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_042_045.wav,Common Myna,0.2537,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_042_045.wav,Olive-flanked Robin-Chat,0.1682,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_045_048.wav,Common Myna,0.2246,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_048_051.wav,Common Myna,0.246,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_051_054.wav,Common Myna,0.6419,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_051_054.wav,Jungle Myna,0.1326,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_060_063.wav,Common Myna,0.14,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_060_063.wav,Rufous Treepie,0.1184,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_063_066.wav,Common Myna,0.7458,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_063_066.wav,Jungle Myna,0.2964,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_066_069.wav,Common Myna,0.3234,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_066_069.wav,Jungle Myna,0.1524,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_069_072.wav,Gray-headed Tody-Flycatcher,0.2045,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_075_078.wav,Hume's Warbler,0.5,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_081_084.wav,Common Wood-Pigeon,0.1066,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_087_090.wav,Oriental Magpie,0.195,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_087_090.wav,Common Myna,0.1311,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_087_090.wav,Jungle Myna,0.1158,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_093_096.wav,Common Myna,0.2251,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_096_099.wav,Hume's Warbler,0.633,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_114_117.wav,Pied Crow,0.1883,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_114_117.wav,American Bullfrog,0.1139,,,0
XC43638 - Hume's Leaf Warbler - Phylloscopus humei humei_126_129.wav,Hume's Warbler,0.6259,,,-1
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9711,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.7618,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Redwing,0.1378,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.9949,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Common Myna,0.1919,,,-1
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Black Bulbul,0.1031,,,-1
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.87,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Hume's Warbler,0.7736,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,Hume's Warbler,0.75,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,European Turtle-Dove,0.18,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_042_045.wav,Common Wood-Pigeon,0.1513,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_045_048.wav,Hume's Warbler,0.9991,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_051_054.wav,Hume's Warbler,0.2665,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_054_057.wav,Hume's Warbler,0.7802,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_054_057.wav,Greenish Warbler,0.1748,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_069_072.wav,Gray Wolf,0.1124,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_072_075.wav,Hume's Warbler,0.848,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_075_078.wav,Hume's Warbler,0.9194,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_075_078.wav,Common Myna,0.5856,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_078_081.wav,Hume's Warbler,1.0,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_081_084.wav,Hume's Warbler,0.1876,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_084_087.wav,Hume's Warbler,0.974,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_087_090.wav,Hume's Warbler,0.9728,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_090_093.wav,Eurasian Collared-Dove,0.2209,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_093_096.wav,Hume's Warbler,0.384,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_093_096.wav,Greenish Warbler,0.1956,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_093_096.wav,Common Myna,0.1026,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_096_099.wav,Hume's Warbler,0.286,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_096_099.wav,Patagonian Sierra Finch,0.2477,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_099_102.wav,Hume's Warbler,0.5378,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_102_105.wav,Hume's Warbler,0.9239,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_102_105.wav,Gray-bellied Spinetail,0.1743,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_105_108.wav,Patagonian Sierra Finch,0.1358,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_105_108.wav,Dunnock,0.1067,,,0
XC43659 - Hume's Leaf Warbler - Phylloscopus humei humei_111_114.wav,Hume's Warbler,0.623,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Pacific-slope Flycatcher,0.1258,,,-1
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Yellow-browed Warbler,0.9928,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.1183,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Chestnut-headed Tesia,0.664,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Short-toed Treecreeper,0.4796,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Yellow-browed Warbler,0.9766,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hawfinch,0.449,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Short-toed Treecreeper,0.1696,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Crested Tit,0.1205,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.9901,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Yellow-browed Warbler,0.3214,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.9906,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.9969,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.9969,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Hume's Warbler,0.9978,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Hume's Warbler,0.9973,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,Hume's Warbler,0.9919,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Hume's Warbler,0.9837,,,0
XC446149 - Hume's Leaf Warbler - Phylloscopus humei humei_042_045.wav,Hume's Warbler,0.9855,,,-1
XC450986 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9973,,,0
XC450986 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.8993,,,0
XC450986 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.961,,,0
XC450986 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Warbling White-eye,0.1106,,,0
XC450986 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.5365,,,0
XC450986 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Greenish Warbler,0.2233,,,0
XC450986 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.58,,,0
XC450986 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Eastern Crowned Warbler,0.1101,,,0
XC450986 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.9863,,,0
XC450986 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.8374,,,0
XC450986 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.9684,,,0
XC450986 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.4904,,,-1
XC450986 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Yellow-bellied Fairy-Fantail,0.3277,,,-1
XC450989 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Yellow-breasted Brushfinch,0.1421,,,0
XC450989 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.8411,,,0
XC460150 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9914,,,0
XC460150 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.6182,,,0
XC460150 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Northern Gray-headed Sparrow,0.1065,,,1
XC460283 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9931,,,0
XC460283 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.9793,,,0
XC460283 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.9187,,,0
XC460283 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.9723,,,0
XC472913 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9718,,,0
XC472913 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.7519,,,-1
XC472913 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.8838,,,0
XC472913 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.9406,,,0
XC472913 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.8416,,,0
XC472913 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.8456,,,-1
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9984,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.9985,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.9553,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.9913,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.8728,,,-1
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Indian White-eye,0.3145,,,-1
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Green-backed Tit,0.1082,,,-1
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Bearded Reedling,0.2617,,,-1
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.1485,,,-1
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Spectacled Parrotlet,0.1361,,,-1
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.999,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,White-bellied Redstart,0.6943,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Himalayan Bluetail,0.129,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.5806,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Hume's Warbler,0.9921,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,White-bellied Redstart,0.2004,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Green-backed Tit,0.108,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Hume's Warbler,0.9426,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,Hume's Warbler,0.8424,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,Himalayan Bluetail,0.149,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,White-bellied Redstart,0.1003,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Hume's Warbler,0.2024,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_042_045.wav,Hume's Warbler,0.7123,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_042_045.wav,White-bellied Redstart,0.3789,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_042_045.wav,Indian White-eye,0.1523,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_042_045.wav,Greenish Warbler,0.1007,,,0
XC472914 - Hume's Leaf Warbler - Phylloscopus humei humei_045_048.wav,Hume's Warbler,0.1893,,,0
XC472917 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9962,,,0
XC472917 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.993,,,0
XC472917 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.9959,,,0
XC472917 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.9866,,,0
XC472917 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.9971,,,0
XC472917 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.9946,,,0
XC472917 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.9934,,,0
XC472917 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.9978,,,0
XC472917 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.9899,,,0
XC472917 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.8598,,,-1
XC472917 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Magnolia Warbler,0.1264,,,-1
XC472917 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Ashy-throated Warbler,0.1231,,,-1
XC472919 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9918,,,0
XC472919 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.9955,,,0
XC472919 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.991,,,0
XC472919 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.9948,,,0
XC472919 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.9575,,,0
XC472919 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.9758,,,0
XC472919 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.9229,,,0
XC472919 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.816,,,0
XC472919 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.9055,,,0
XC472919 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.8458,,,1
XC491425 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9875,,,0
XC491425 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.9918,,,0
XC491425 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.9412,,,0
XC491425 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.9857,,,0
XC491425 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.9625,,,0
XC491425 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.9766,,,0
XC611883 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9951,,,0
XC611883 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.9934,,,0
XC611883 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.9466,,,0
XC611883 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.2904,,,0
XC611883 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Swinhoe's White-eye,0.1061,,,0
XC611883 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.9627,,,0
XC611883 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.9561,,,0
XC611883 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.9849,,,-1
XC611883 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.8466,,,1
XC687873 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.656,,,0
XC687873 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.9841,,,0
XC687873 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.8828,,,0
XC687873 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.9323,,,0
XC687873 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.8368,,,0
XC687873 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.8556,,,0
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9802,,,0
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.9879,,,0
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_006_009.wav,Hume's Warbler,0.9946,,,0
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_009_012.wav,Hume's Warbler,0.9784,,,0
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_012_015.wav,Hume's Warbler,0.9497,,,0
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_015_018.wav,Hume's Warbler,0.7749,,,0
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_018_021.wav,Hume's Warbler,0.9945,,,0
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_021_024.wav,Hume's Warbler,0.9973,,,0
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_024_027.wav,Hume's Warbler,0.9133,,,0
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_027_030.wav,Hume's Warbler,0.9738,,,0
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_030_033.wav,Hume's Warbler,0.9742,,,-1
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_033_036.wav,Hume's Warbler,0.9968,,,0
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_036_039.wav,Hume's Warbler,0.9703,,,0
XC698040 - Hume's Leaf Warbler - Phylloscopus humei humei_039_042.wav,Hume's Warbler,0.9897,,,0
XC698042 - Hume's Leaf Warbler - Phylloscopus humei humei_000_003.wav,Hume's Warbler,0.9921,,,0
XC698042 - Hume's Leaf Warbler - Phylloscopus humei humei_003_006.wav,Hume's Warbler,0.9971,,,0
